nodeId,labels,name,preferredTerm,fsn,conceptType,synonyms,category,difficulty,cuisineType,prepTime,cookTime,servings,tags,filePath,amount,unit,isMain,description,stepNumber,methods,tools,timeEstimate
201000153,CookingStep,步骤11,步骤11,,CookingStep,,,,,,,,,,,,,放入干辣椒、葱、姜、蒜瓣，翻炒1分钟。,11.0,炒,"炒锅,锅铲",1分钟
201000154,CookingStep,步骤12,步骤12,,CookingStep,,,,,,,,,,,,,将炸好的鱼倒入锅中。,12.0,倒,锅铲,
201000155,CookingStep,步骤13,步骤13,,CookingStep,,,,,,,,,,,,,沿锅边倒入料酒50ml、陈醋50ml、味极鲜50ml、老抽20ml、蚝油5ml、盐5g、白糖50g、清水没过鱼面。,13.0,倒,锅铲,
201000156,CookingStep,步骤14,步骤14,,CookingStep,,,,,,,,,,,,,调至中火，将水烧开。,14.0,烧,炒锅,
201000157,CookingStep,步骤15,步骤15,,CookingStep,,,,,,,,,,,,,调至小火，慢焖入味。,15.0,焖,"炒锅,锅盖",
201000158,CookingStep,步骤16,步骤16,,CookingStep,,,,,,,,,,,,,15分钟后，打开锅盖，挑出锅里的葱、姜、蒜、干辣椒。,16.0,挑,筷子,15分钟
201000159,CookingStep,步骤17,步骤17,,CookingStep,,,,,,,,,,,,,调至大火收汁，汤汁剩余1/4时，撒点蒜末，关火盛出。,17.0,"收汁,撒,关火",锅铲,
201000160,Recipe,小龙虾,小龙虾,,Recipe,,水产,4.0,川菜,15-20分钟（刷洗、去虾线、切配料）,25-30分钟（煎香料、炒酱、煮虾）,2斤小龙虾（约2-3人份）,"家庭版免油炸,可保留虾线,香辣口味,啤酒提鲜",dishes\aquatic\小龙虾\小龙虾.md,,,,,,,,
201000161,Ingredient,小龙虾,小龙虾,,Ingredient,,蛋白质,,,,,,,,2,斤,True,,,,,
201000162,Ingredient,油,油,,Ingredient,,调料,,,,,,,,70,毫升,False,,,,,
201000163,Ingredient,香叶,香叶,,Ingredient,,调料,,,,,,,,2,片,False,,,,,
201000164,Ingredient,八角,八角,,Ingredient,"[{'term': '大料', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '茴香', 'language': 'zh', 'language_code': 'zh-CN'}]",调料,,,,,,,,1,个,False,,,,,
201000165,Ingredient,桂皮,桂皮,,Ingredient,,调料,,,,,,,,3,克,False,,,,,
201000166,Ingredient,青花椒,青花椒,,Ingredient,,调料,,,,,,,,10,克,False,,,,,
201000167,Ingredient,花椒,花椒,,Ingredient,,调料,,,,,,,,10,克,False,,,,,
201000168,Ingredient,子弹头辣椒,子弹头辣椒,,Ingredient,,调料,,,,,,,,5,克,False,,,,,
201000169,Ingredient,葱,葱,,Ingredient,,蔬菜,,,,,,,,1,根,False,,,,,
201000170,Ingredient,姜,姜,,Ingredient,,蔬菜,,,,,,,,30,克,False,,,,,
201000171,Ingredient,蒜,蒜,,Ingredient,,蔬菜,,,,,,,,7,瓣,False,,,,,
201000172,Ingredient,郫县豆瓣,郫县豆瓣,,Ingredient,,调料,,,,,,,,30,克,False,,,,,
201000173,Ingredient,黄豆酱,黄豆酱,,Ingredient,,调料,,,,,,,,30,克,False,,,,,
201000174,Ingredient,啤酒,啤酒,,Ingredient,,调料,,,,,,,,500,毫升,False,,,,,
201000175,Ingredient,生抽,生抽,,Ingredient,"[{'term': '淡色酱油', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '鲜味酱油', 'language': 'zh', 'language_code': 'zh-CN'}]",调料,,,,,,,,30,毫升,False,,,,,
201000176,Ingredient,盐,盐,,Ingredient,,调料,,,,,,,,10,克,False,,,,,
201000177,CookingStep,步骤1,步骤1,,CookingStep,,,,,,,,,,,,,小龙虾刷干净去虾线，葱切2cm葱段，姜蒜切末。,1.0,"清洗,切","刷子,刀,案板",10-15分钟
201000178,CookingStep,步骤2,步骤2,,CookingStep,,,,,,,,,,,,,烧油，油微热，下香叶、八角、桂皮、青花椒、花椒、子弹头辣椒。,2.0,"煎,炒",炒锅,30-60秒
201000179,CookingStep,步骤3,步骤3,,CookingStep,,,,,,,,,,,,,香料出香气之后下锅葱姜蒜。,3.0,炒,炒锅,30秒
201000180,CookingStep,步骤4,步骤4,,CookingStep,,,,,,,,,,,,,葱姜蒜爆香后，加入郫县豆瓣、黄豆酱，炒出红油。,4.0,炒,炒锅,1-2分钟
201000181,CookingStep,步骤5,步骤5,,CookingStep,,,,,,,,,,,,,下小龙虾，翻炒至变色。,5.0,炒,炒锅,3-5分钟
201000182,CookingStep,步骤6,步骤6,,CookingStep,,,,,,,,,,,,,加入啤酒，等啤酒烧开后加入生抽、盐。,6.0,"煮,调味",炒锅,2-3分钟
201000183,CookingStep,步骤7,步骤7,,CookingStep,,,,,,,,,,,,,将小龙虾完全煮熟后出锅。,7.0,煮,炒锅,8-10分钟
201000184,Recipe,干煎阿根廷红虾,干煎阿根廷红虾,,Recipe,"[{'term': '干pan-fried阿根廷红虾', 'language': 'zh', 'language_code': 'zh-CN'}]",水产,3.0,,提前1天冷藏解冻+10分钟,约5分钟,1人,"趁热吃,柠檬可增酸提味，可按喜好增减",dishes\aquatic\干煎阿根廷红虾\干煎阿根廷红虾.md,,,,,,,,
201000185,Ingredient,阿根廷红虾,阿根廷红虾,,Ingredient,,蛋白质,,,,,,,,2-3,只,True,,,,,
201000186,Ingredient,海盐,海盐,,Ingredient,,调料,,,,,,,,5,克,False,,,,,
201000187,Ingredient,黑胡椒,黑胡椒,,Ingredient,,调料,,,,,,,,适量,,False,,,,,
201000188,Ingredient,白葡萄酒,白葡萄酒,,Ingredient,,调料,,,,,,,,20,毫升,False,,,,,
201000189,Ingredient,生抽,生抽,,Ingredient,"[{'term': '淡色酱油', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '鲜味酱油', 'language': 'zh', 'language_code': 'zh-CN'}]",调料,,,,,,,,1,毫升,False,,,,,
201000190,Ingredient,香菜,香菜,,Ingredient,"[{'term': '芫荽', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '胡荽', 'language': 'zh', 'language_code': 'zh-CN'}]",蔬菜,,,,,,,,3,片,False,,,,,
201000191,Ingredient,柠檬,柠檬,,Ingredient,,蔬菜,,,,,,,,1,片,False,,,,,
201000192,Ingredient,洋葱,洋葱,,Ingredient,,蔬菜,,,,,,,,10,克,False,,,,,
201000193,Ingredient,生姜,生姜,,Ingredient,,蔬菜,,,,,,,,10,克,False,,,,,
201000194,Ingredient,大蒜,大蒜,,Ingredient,,蔬菜,,,,,,,,10,克,False,,,,,
201000195,Ingredient,橄榄油,橄榄油,,Ingredient,,调料,,,,,,,,2调羹,,False,,,,,
201000196,CookingStep,步骤1,步骤1,,CookingStep,,,,,,,,,,,,,阿根廷红虾提前1天从速冻取出放到冷藏里自然解冻，可买已开背去虾线的成品,1.0,解冻,冰箱,24小时
201000197,CookingStep,步骤2,步骤2,,CookingStep,,,,,,,,,,,,,解冻好的红虾洗净擦干，用厨房用纸吸干水分,2.0,"清洗,擦干",厨房用纸,2分钟
201000198,CookingStep,步骤3,步骤3,,CookingStep,,,,,,,,,,,,,生姜切片，洋葱切小方块，香菜洗净叶茎分离，香菜叶切碎，大蒜压碎切末,3.0,"切,压碎","刀,案板,压蒜器",3分钟
201000199,CookingStep,步骤4,步骤4,,CookingStep,,,,,,,,,,,,,大火热锅，倒入橄榄油，油温升高后放入生姜片、洋葱块和香菜茎煸炒,4.0,"热锅,煸炒","平底锅,锅铲",1分钟
201000200,CookingStep,步骤5,步骤5,,CookingStep,,,,,,,,,,,,,约1分钟后取出姜、洋葱和香菜茎，弃用,5.0,取出,锅铲,1分钟
201000201,CookingStep,步骤6,步骤6,,CookingStep,,,,,,,,,,,,,调中大火，放入红虾单面煎2分钟，同时给每只虾刷一层油,6.0,煎,"平底锅,刷子",2分钟
201000202,CookingStep,步骤7,步骤7,,CookingStep,,,,,,,,,,,,,待底面虾壳微焦黄时翻面，撒入大蒜碎末，轻晃锅使受热均匀,7.0,"翻面,撒料,晃动","锅铲,平底锅",1分钟
201000203,CookingStep,步骤8,步骤8,,CookingStep,,,,,,,,,,,,,加入20ml白葡萄酒继续煎1分钟,8.0,煎,平底锅,1分钟
201000204,CookingStep,步骤9,步骤9,,CookingStep,,,,,,,,,,,,,调中小火，均匀撒盐和黑胡椒，每只虾滴一滴生抽,9.0,调味,手,30秒
201000205,CookingStep,步骤10,步骤10,,CookingStep,,,,,,,,,,,,,撒上香菜叶装盘，切好柠檬片摆盘边即可,10.0,装盘,刀,30秒
201000206,Recipe,油焖大虾,油焖大虾,,Recipe,"[{'term': '油闷大虾', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '油braised大虾', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': 'oil-braised大虾', 'language': 'en', 'language_code': 'en-US'}]",水产,4.0,鲁菜,约10分钟（剪虾枪、虾须、挑沙包、开背去虾线、洗净）,约15-20分钟（炸料油、煎虾、焖煮、收汁）,1人,"老饭骨,真·味道,葱油可拌面",dishes\aquatic\油焖大虾\油焖大虾.md,,,,,,,,
201000207,Ingredient,黑虎虾/明虾,黑虎虾/明虾,,Ingredient,,蛋白质,,,,,,,,10,只,True,,,,,
201000208,Ingredient,花椒,花椒,,Ingredient,,调料,,,,,,,,5,克,False,,,,,
201000209,Ingredient,葱,葱,,Ingredient,,蔬菜,,,,,,,,50,克,False,,,,,
201000210,Ingredient,姜,姜,,Ingredient,,蔬菜,,,,,,,,20,克,False,,,,,
201000211,Ingredient,黄酒,黄酒,,Ingredient,,调料,,,,,,,,30,克,False,,,,,
201000212,Ingredient,盐,盐,,Ingredient,,调料,,,,,,,,3,克,False,,,,,
201000213,Ingredient,冰糖,冰糖,,Ingredient,"[{'term': '冰片糖', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '块糖', 'language': 'zh', 'language_code': 'zh-CN'}]",调料,,,,,,,,10,克,False,,,,,
201000214,Ingredient,植物油,植物油,,Ingredient,,调料,,,,,,,,适量,,False,,,,,
201000215,CookingStep,步骤1,步骤1,,CookingStep,,,,,,,,,,,,,剪虾枪到根上，虾须虾爪都剪掉，沙包挑掉，开背虾线挑出来，洗净备用,1.0,切,"剪刀,刀,案板,盆",约5-8分钟
201000216,CookingStep,步骤2,步骤2,,CookingStep,,,,,,,,,,,,,炸料油：油温三成热放花椒，油热离火，放葱姜（不要让油变色最好），葱稍微变黄沥油,2.0,炸,"炒锅,锅铲,漏勺",约2-3分钟
201000217,CookingStep,步骤3,步骤3,,CookingStep,,,,,,,,,,,,,下油，虾摆放整齐，两面变色后轻轻摁虾头,3.0,煎,"炒锅,锅铲",约2-3分钟
201000218,CookingStep,步骤4,步骤4,,CookingStep,,,,,,,,,,,,,放姜米（姜切成细颗粒）、黄酒30g、水两小碗、盐3g、冰糖10克,4.0,炒,锅铲,约30秒
201000219,CookingStep,步骤5,步骤5,,CookingStep,,,,,,,,,,,,,大火烧开转小火盖盖子焖（中途不能再加汤水，不要开盖）,5.0,焖,"炒锅,锅盖",约5-8分钟
201000220,CookingStep,步骤6,步骤6,,CookingStep,,,,,,,,,,,,,皮亮虾弯就可以起锅，虾摆盘,6.0,摆盘,"筷子,盘子",约30秒
201000221,CookingStep,步骤7,步骤7,,CookingStep,,,,,,,,,,,,,收汁：过滤后倒回锅里收浓，放葱油，汤汁剩余1/4时,7.0,收汁,"锅铲,漏勺",约2-3分钟
201000222,CookingStep,步骤8,步骤8,,CookingStep,,,,,,,,,,,,,浇汁，完成,8.0,浇汁,"锅铲,勺子",约30秒
201000223,Recipe,烤鱼,烤鱼,,Recipe,"[{'term': 'baked鱼', 'language': 'en', 'language_code': 'en-US'}, {'term': '烘烤鱼', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': 'roasted鱼', 'language': 'en', 'language_code': 'en-US'}]",水产,4.0,川菜,20分钟（腌制）+ 10分钟（切配）,25分钟（烤/煎+煮）,1份,食盐、胡椒粉、孜然粉、食用油、生抽、白糖等可按个人口味调整,dishes\aquatic\混合烤鱼\烤鱼.md,,,,,,,,
201000224,Ingredient,草鱼,草鱼,,Ingredient,,蛋白质,,,,,,,,1500,克,True,,,,,
201000225,Ingredient,大葱,大葱,,Ingredient,"[{'term': '葱白', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '韭葱', 'language': 'zh', 'language_code': 'zh-CN'}]",蔬菜,,,,,,,,0.5,根,False,,,,,
201000226,Ingredient,食用油,食用油,,Ingredient,,调料,,,,,,,,20,毫升,False,,,,,
201000227,Ingredient,料酒,料酒,,Ingredient,"[{'term': '黄酒', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '绍兴酒', 'language': 'zh', 'language_code': 'zh-CN'}]",调料,,,,,,,,12.5,毫升,False,,,,,
201000228,Ingredient,食用盐,食用盐,,Ingredient,,调料,,,,,,,,7.5,克,False,,,,,
201000229,Ingredient,白胡椒粉,白胡椒粉,,Ingredient,,调料,,,,,,,,7.5,克,False,,,,,
201000230,Ingredient,桂皮,桂皮,,Ingredient,,调料,,,,,,,,1,小片,False,,,,,
201000231,Ingredient,八角,八角,,Ingredient,"[{'term': '大料', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '茴香', 'language': 'zh', 'language_code': 'zh-CN'}]",调料,,,,,,,,2,个,False,,,,,
201000232,Ingredient,大蒜,大蒜,,Ingredient,,蔬菜,,,,,,,,8,粒,False,,,,,
201000233,Ingredient,香叶,香叶,,Ingredient,,调料,,,,,,,,2,片,False,,,,,
201000234,Ingredient,青花椒,青花椒,,Ingredient,,调料,,,,,,,,1,小把,False,,,,,
201000235,Ingredient,干辣椒段,干辣椒段,,Ingredient,,调料,,,,,,,,10,个,False,,,,,
201000236,Ingredient,灯笼椒,灯笼椒,,Ingredient,,蔬菜,,,,,,,,4,个,False,,,,,
201000237,Ingredient,芹菜段,芹菜段,,Ingredient,,蔬菜,,,,,,,,2,根,False,,,,,
201000238,Ingredient,洋葱,洋葱,,Ingredient,,蔬菜,,,,,,,,0.5,个,False,,,,,
201000239,Ingredient,千张,千张,,Ingredient,,蛋白质,,,,,,,,1,张,False,,,,,
201000240,Ingredient,绿豆芽,绿豆芽,,Ingredient,,蔬菜,,,,,,,,适量,,False,,,,,
201000241,Ingredient,火锅底料,火锅底料,,Ingredient,,调料,,,,,,,,0.5,包,False,,,,,
201000242,Ingredient,豆瓣酱,豆瓣酱,,Ingredient,,调料,,,,,,,,17.5,克,False,,,,,
201000243,Ingredient,白糖,白糖,,Ingredient,"[{'term': '细砂糖', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '绵白糖', 'language': 'zh', 'language_code': 'zh-CN'}]",调料,,,,,,,,5,克,False,,,,,
201000244,Ingredient,生抽,生抽,,Ingredient,"[{'term': '淡色酱油', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '鲜味酱油', 'language': 'zh', 'language_code': 'zh-CN'}]",调料,,,,,,,,5,毫升,False,,,,,
201000245,Ingredient,孜然粉,孜然粉,,Ingredient,,调料,,,,,,,,适量,,False,,,,,
201000246,Ingredient,熟花生米,熟花生米,,Ingredient,,其他,,,,,,,,适量,,False,,,,,
201000247,Ingredient,白芝麻,白芝麻,,Ingredient,,其他,,,,,,,,适量,,False,,,,,
201000248,Ingredient,香菜,香菜,,Ingredient,"[{'term': '芫荽', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '胡荽', 'language': 'zh', 'language_code': 'zh-CN'}]",蔬菜,,,,,,,,适量,,False,,,,,
201000249,CookingStep,步骤1,步骤1,,CookingStep,,,,,,,,,,,,,草鱼从背部切开，两面沿背部划几刀，不要划破鱼肚；用热水或刷子洗净表面粘液。,1.0,"切,清洗","刀,刷子",5分钟
201000250,CookingStep,步骤2,步骤2,,CookingStep,,,,,,,,,,,,,鱼放入容器，加料酒、白胡椒粉、食盐抹匀，腌制二十分钟入味。,2.0,腌制,容器,20分钟
201000251,CookingStep,步骤3,步骤3,,CookingStep,,,,,,,,,,,,,大葱切块，大蒜粒对半切，与八角、香叶、桂皮放同一容器；干辣椒段、灯笼椒切段放另一容器；芹菜切段；豆芽、千张焯水，千张切丝；洋葱切丝。,3.0,"切,焯水","刀,案板,锅,漏勺",10分钟
201000252,CookingStep,步骤4,步骤4,,CookingStep,,,,,,,,,,,,,烤箱版：烤盘刷底油，鱼皮朝下烤至两面金黄，撒孜然粉。无烤箱版：热锅热油，锅边撒少量盐防粘，下鱼煎至两面金黄，撒孜然粉后出锅装盘。,4.0,"烤,煎","烤箱/平底锅,锅铲",10分钟
201000253,CookingStep,步骤5,步骤5,,CookingStep,,,,,,,,,,,,,锅中倒20ml食用油，油热后下大葱、大蒜、八角、香叶炒香。,5.0,炒,"炒锅,锅铲",1分钟
201000254,CookingStep,步骤6,步骤6,,CookingStep,,,,,,,,,,,,,加入半包火锅底料和豆瓣酱炒出红油，放白糖、食盐、生抽调味，倒入与食材齐平的清水煮开。,6.0,"炒,煮","炒锅,锅铲",3分钟
201000255,CookingStep,步骤7,步骤7,,CookingStep,,,,,,,,,,,,,依次下芹菜段、豆芽、千张丝稍烫后铺洋葱丝，放上烤鱼，再铺干辣椒、灯笼椒、青花椒。,7.0,"煮,铺","炒锅,锅铲",2分钟
201000256,CookingStep,步骤8,步骤8,,CookingStep,,,,,,,,,,,,,另起锅烧热油，浇在辣椒上激香，最后撒熟花生米、葱花、白芝麻、香菜，再煮5-6分钟即可。,8.0,"浇油,煮","小锅,锅铲",5-6分钟
201000257,Recipe,清蒸鲈鱼,清蒸鲈鱼,,Recipe,"[{'term': '清steamed鲈鱼', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '清清蒸鲈鱼', 'language': 'zh', 'language_code': 'zh-CN'}]",水产,3.0,粤菜,10分钟（腌制）+ 5分钟（处理与改刀）,10分钟（蒸）,1条鱼,"火候关键,大火蒸10分钟,筷子隔开蒸防腥,均匀受热,鱼肉不老",dishes\aquatic\清蒸鲈鱼\清蒸鲈鱼.md,,,,,,,,
201000258,Ingredient,鲈鱼,鲈鱼,,Ingredient,,蛋白质,,,,,,,,1,条,True,,,,,
201000259,Ingredient,香葱,香葱,,Ingredient,,蔬菜,,,,,,,,3,根,False,,,,,
201000260,Ingredient,姜,姜,,Ingredient,,蔬菜,,,,,,,,1,块,False,,,,,
201000261,Ingredient,食用油,食用油,,Ingredient,,调料,,,,,,,,10-15,毫升,False,,,,,
201000262,Ingredient,蒸鱼豉油,蒸鱼豉油,,Ingredient,,调料,,,,,,,,10-15,毫升,False,,,,,
201000263,Ingredient,料酒,料酒,,Ingredient,"[{'term': '黄酒', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '绍兴酒', 'language': 'zh', 'language_code': 'zh-CN'}]",调料,,,,,,,,10-15,毫升,False,,,,,
201000264,Ingredient,食用盐,食用盐,,Ingredient,,调料,,,,,,,,5-10,克,False,,,,,
201000265,CookingStep,步骤1,步骤1,,CookingStep,,,,,,,,,,,,,姜切片切丝、香葱的葱白切段，葱绿切丝，切丝后放入冷水浸泡备用。,1.0,切,"刀,案板,冷水碗",2分钟
201000266,CookingStep,步骤2,步骤2,,CookingStep,,,,,,,,,,,,,鲈鱼处理好后洗净，用厨房纸擦干，两面分别划几刀，用盐洗掉鱼身的粘液，并用10g盐抹遍鱼身的内外，腌制10分钟以上。,2.0,"洗,腌制,切","厨房纸,刀,案板,盆",10分钟
201000267,CookingStep,步骤3,步骤3,,CookingStep,,,,,,,,,,,,,鱼肚内塞上姜和葱白，鱼身也撒上姜和葱白，量为备用的一半。蒸鱼的碟子用筷子将鱼跟碟子隔开蒸。,3.0,摆盘,"碟子,筷子",1分钟
201000268,CookingStep,步骤4,步骤4,,CookingStep,,,,,,,,,,,,,水烧热感觉到水温后放进入鱼，大火清蒸10分钟。,4.0,蒸,"蒸锅,大火",10分钟
201000269,CookingStep,步骤5,步骤5,,CookingStep,,,,,,,,,,,,,蒸好的鱼，用干净的盘子装起来并去除身上姜蒜。,5.0,装盘,"干净盘子,筷子",30秒
201000270,CookingStep,步骤6,步骤6,,CookingStep,,,,,,,,,,,,,鱼身浇上15ml蒸鱼豉油。,6.0,浇汁,量勺,15秒
201000271,CookingStep,步骤7,步骤7,,CookingStep,,,,,,,,,,,,,鱼身重新撒上姜和葱丝，锅内加上10ml食用油并烧热，将食用油淋至鱼身即可出菜。,7.0,淋油,"锅,量勺,锅铲",30秒
201000272,Recipe,白灼虾,白灼虾,,Recipe,,水产,2.0,粤菜,5分钟,11分钟（中火1分钟+小火5分钟+关火焖5分钟）,1人,"开始不能大火防止糊底,锅盖有通气口需增加30秒中火,蘸料可选纯醋,鲜虾无需蘸料也鲜甜",dishes\aquatic\白灼虾\白灼虾.md,,,,,,,,
201000273,Ingredient,虾,虾,,Ingredient,,蛋白质,,,,,,,,250,g,True,,,,,
201000274,Ingredient,葱,葱,,Ingredient,,蔬菜,,,,,,,,1,根,False,,,,,
201000275,Ingredient,姜,姜,,Ingredient,,蔬菜,,,,,,,,1,块,False,,,,,
201000276,Ingredient,洋葱,洋葱,,Ingredient,,蔬菜,,,,,,,,1,头,False,,,,,
201000277,Ingredient,蒜,蒜,,Ingredient,,蔬菜,,,,,,,,5-8,瓣,False,,,,,
201000278,Ingredient,食用油,食用油,,Ingredient,,调料,,,,,,,,10-15,ml,False,,,,,
201000279,Ingredient,料酒,料酒,,Ingredient,"[{'term': '黄酒', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '绍兴酒', 'language': 'zh', 'language_code': 'zh-CN'}]",调料,,,,,,,,20,ml,False,,,,,
201000280,Ingredient,酱油,酱油,,Ingredient,,调料,,,,,,,,10-15,ml,False,,,,,
201000281,Ingredient,芝麻,芝麻,,Ingredient,,调料,,,,,,,,1,把,False,,,,,
201000282,Ingredient,香醋,香醋,,Ingredient,,调料,,,,,,,,10,ml,False,,,,,
201000283,Ingredient,蚝油,蚝油,,Ingredient,,调料,,,,,,,,10,ml,False,,,,,
201000284,CookingStep,步骤1,步骤1,,CookingStep,,,,,,,,,,,,,洋葱切小块，姜切片，平铺平底锅。,1.0,切,"刀,案板,平底锅",2分钟
201000285,CookingStep,步骤2,步骤2,,CookingStep,,,,,,,,,,,,,活虾冲洗一下（去除虾线、剪刀减掉虾腿虾须子都是可选操作），控水，铺在平底锅的洋葱、姜片之上。,2.0,"冲洗,控水,铺","剪刀,盆",2分钟
201000286,CookingStep,步骤3,步骤3,,CookingStep,,,,,,,,,,,,,锅内倒入料酒，盖上锅盖，中火1分钟，小火5分钟，关火5分钟。,3.0,"煮,焖","平底锅,锅盖",11分钟
201000287,CookingStep,步骤4,步骤4,,CookingStep,,,,,,,,,,,,,制作蘸料：葱切成葱花、蒜切碎、倒入酱油、芝麻、香醋，搅拌之。,4.0,"切,搅拌","刀,案板,碗,筷子",2分钟
201000288,CookingStep,步骤5,步骤5,,CookingStep,,,,,,,,,,,,,油烧热，淋入蘸料。,5.0,"热油,淋","锅,勺子",30秒
201000289,CookingStep,步骤6,步骤6,,CookingStep,,,,,,,,,,,,,虾出锅，用干净的盘子装好。,6.0,装盘,盘子,30秒
201000290,Recipe,糖醋鲤鱼,糖醋鲤鱼,,Recipe,"[{'term': 'sweet and sour鲤鱼', 'language': 'en', 'language_code': 'en-US'}]",水产,4.0,鲁菜,30分钟（腌制）,约15分钟（炸鱼+熬汁）,3人以上,"对新手不太友好,适合家庭聚餐,年夜饭",dishes\aquatic\糖醋鲤鱼\糖醋鲤鱼.md,,,,,,,,
201000291,Ingredient,鲤鱼,鲤鱼,,Ingredient,,蛋白质,,,,,,,,3,斤,True,,,,,
201000292,Ingredient,番茄酱,番茄酱,,Ingredient,,调料,,,,,,,,40,克,False,,,,,
201000293,Ingredient,白糖,白糖,,Ingredient,"[{'term': '细砂糖', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '绵白糖', 'language': 'zh', 'language_code': 'zh-CN'}]",调料,,,,,,,,20,克,False,,,,,
201000294,Ingredient,白醋,白醋,,Ingredient,,调料,,,,,,,,10,克,False,,,,,
201000295,Ingredient,淀粉,淀粉,,Ingredient,,淀粉类,,,,,,,,10,克,False,,,,,
201000296,Ingredient,盐,盐,,Ingredient,,调料,,,,,,,,30,克,False,,,,,
201000297,Ingredient,大葱,大葱,,Ingredient,"[{'term': '葱白', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '韭葱', 'language': 'zh', 'language_code': 'zh-CN'}]",蔬菜,,,,,,,,30,克,False,,,,,
201000298,Ingredient,姜,姜,,Ingredient,,蔬菜,,,,,,,,30,克,False,,,,,
201000299,Ingredient,料酒,料酒,,Ingredient,"[{'term': '黄酒', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '绍兴酒', 'language': 'zh', 'language_code': 'zh-CN'}]",调料,,,,,,,,25,克,False,,,,,
